date,bitcoin,ethereum,solana,ripple,cardano
2025-06-06 00:00:00,2020294099992.3677,292341916400.9464,75763092323.77681,123342049733.6962,22669093697.72637
2025-06-07 00:00:00,2075175500201.4253,299560106673.7574,77715710807.20976,127281615711.7592,23688475463.256935
2025-06-08 00:00:00,2100553336902.5076,304953508465.0457,78768382382.38567,128119087930.23564,24001422606.92728
2025-06-09 00:00:00,2100654769399.4705,302870081038.261,80043272922.8385,133080974653.21156,24163646338.4256
2025-06-10 00:00:00,2191877481230.9468,324315565109.11993,84589937775.16258,136535438437.44032,25460038499.852898
2025-06-11 00:00:00,2189350055406.3333,339012253954.4242,86571332860.45332,135601731484.23772,25850664174.35787
2025-06-12 00:00:00,2159529375273.4956,334990282503.402,84533356127.98843,133437196298.07864,25160602643.74649
2025-06-13 00:00:00,2107911943768.2988,320595535562.5316,80285894233.06946,129189732814.77596,24003158282.344933
2025-06-14 00:00:00,2107973087547.7922,311111352117.7261,78374298079.131,126534557978.46504,23158300345.938816
2025-06-15 00:00:00,2097486541223.27,306048481935.1591,76395263029.6604,126263429802.95172,22575311987.07911
2025-06-16 00:00:00,2098499110552.6216,307537228689.2678,80585766786.45044,127577707973.1105,22889350209.536217
2025-06-17 00:00:00,2127895470544.7178,309982828015.90594,79959725924.2985,133168717149.84471,22979462817.49069
2025-06-18 00:00:00,2080968120976.949,303697873489.69434,78146853122.15833,127416681908.18704,22071392275.60785
2025-06-19 00:00:00,2081677732261.6853,304290652058.44,77197222250.09135,127820962755.39302,21783323049.759445
2025-06-20 00:00:00,2081355279873.408,304481216643.1207,77672175553.78215,127674651295.66653,21751920916.336826
2025-06-21 00:00:00,2054120245608.2085,290401843920.2328,74352627907.47485,124953533243.95668,20831639963.30233
2025-06-22 00:00:00,2017415966695.5278,273839538572.25955,70788027179.84511,120411151497.55313,19860269185.90414
